year,sub_event_type,country
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2018,Excessive force against protesters,Venezuela
2019,Excessive force against protesters,Vietnam
2019,Excessive force against protesters,Vietnam
2018,Excessive force against protesters,Vietnam
2017,Excessive force against protesters,Vietnam
2015,Excessive force against protesters,Vietnam
2015,Excessive force against protesters,Vietnam
2015,Excessive force against protesters,Vietnam
2014,Excessive force against protesters,Vietnam
2014,Excessive force against protesters,Vietnam
2013,Excessive force against protesters,Vietnam
2011,Excessive force against protesters,Vietnam
2011,Excessive force against protesters,Vietnam
2011,Excessive force against protesters,Vietnam
2010,Excessive force against protesters,Vietnam
2010,Excessive force against protesters,Vietnam
2010,Excessive force against protesters,Vietnam
2020,Excessive force against protesters,Yemen
2020,Excessive force against protesters,Yemen
2020,Excessive force against protesters,Yemen
2020,Excessive force against protesters,Yemen
2020,Excessive force against protesters,Yemen
2020,Excessive force against protesters,Yemen
2020,Excessive force against protesters,Yemen
2020,Excessive force against protesters,Yemen
2020,Excessive force against protesters,Yemen
2020,Excessive force against protesters,Yemen
2020,Excessive force against protesters,Yemen
2020,Excessive force against protesters,Yemen
2020,Excessive force against protesters,Yemen
2019,Excessive force against protesters,Yemen
2019,Excessive force against protesters,Yemen
2019,Excessive force against protesters,Yemen
2019,Excessive force against protesters,Yemen
2019,Excessive force against protesters,Yemen
2019,Excessive force against protesters,Yemen
2019,Excessive force against protesters,Yemen
2019,Excessive force against protesters,Yemen
2019,Excessive force against protesters,Yemen
2019,Excessive force against protesters,Yemen
2019,Excessive force against protesters,Yemen
2019,Excessive force against protesters,Yemen
2019,Excessive force against protesters,Yemen
2019,Excessive force against protesters,Yemen
2019,Excessive force against protesters,Yemen
2019,Excessive force against protesters,Yemen
2019,Excessive force against protesters,Yemen
2019,Excessive force against protesters,Yemen
2018,Excessive force against protesters,Yemen
2018,Excessive force against protesters,Yemen
2018,Excessive force against protesters,Yemen
2018,Excessive force against protesters,Yemen
2018,Excessive force against protesters,Yemen
2018,Excessive force against protesters,Yemen
2018,Excessive force against protesters,Yemen
2018,Excessive force against protesters,Yemen
2018,Excessive force against protesters,Yemen
2018,Excessive force against protesters,Yemen
2018,Excessive force against protesters,Yemen
2018,Excessive force against protesters,Yemen
2018,Excessive force against protesters,Yemen
2018,Excessive force against protesters,Yemen
2017,Excessive force against protesters,Yemen
2017,Excessive force against protesters,Yemen
2017,Excessive force against protesters,Yemen
2016,Excessive force against protesters,Yemen
2015,Excessive force against protesters,Yemen
2015,Excessive force against protesters,Yemen
2015,Excessive force against protesters,Yemen
2015,Excessive force against protesters,Yemen
2015,Excessive force against protesters,Yemen
2015,Excessive force against protesters,Yemen
2015,Excessive force against protesters,Yemen
2015,Excessive force against protesters,Yemen
2015,Excessive force against protesters,Yemen
2015,Excessive force against protesters,Yemen
2015,Excessive force against protesters,Yemen
2015,Excessive force against protesters,Yemen
2015,Excessive force against protesters,Yemen
2015,Excessive force against protesters,Yemen
2015,Excessive force against protesters,Yemen
2015,Excessive force against protesters,Yemen
2015,Excessive force against protesters,Yemen
2015,Excessive force against protesters,Yemen
2020,Excessive force against protesters,Zambia
2020,Excessive force against protesters,Zambia
2017,Excessive force against protesters,Zambia
2015,Excessive force against protesters,Zambia
2013,Excessive force against protesters,Zambia
2013,Excessive force against protesters,Zambia
2013,Excessive force against protesters,Zambia
2013,Excessive force against protesters,Zambia
2010,Excessive force against protesters,Zambia
2018,Excessive force against protesters,Zimbabwe
2017,Excessive force against protesters,Zimbabwe
2017,Excessive force against protesters,Zimbabwe
2017,Excessive force against protesters,Zimbabwe
2016,Excessive force against protesters,Zimbabwe
2016,Excessive force against protesters,Zimbabwe
2016,Excessive force against protesters,Zimbabwe
2016,Excessive force against protesters,Zimbabwe
2015,Excessive force against protesters,Zimbabwe
2015,Excessive force against protesters,Zimbabwe
2015,Excessive force against protesters,Zimbabwe
2015,Excessive force against protesters,Zimbabwe
2015,Excessive force against protesters,Zimbabwe
2015,Excessive force against protesters,Zimbabwe
2015,Excessive force against protesters,Zimbabwe
2014,Excessive force against protesters,Zimbabwe
2014,Excessive force against protesters,Zimbabwe
2013,Excessive force against protesters,Zimbabwe
2013,Excessive force against protesters,Zimbabwe
2013,Excessive force against protesters,Zimbabwe
2013,Excessive force against protesters,Zimbabwe
2013,Excessive force against protesters,Zimbabwe
2012,Excessive force against protesters,Zimbabwe
